item_type,file,key_a,key_b,label,origin,source_db,source_ref,pmid,doi,nct_id,chembl_id,mesh_id,drugbank_id,source_url,source_title,source_journal_year,retrieved_on,query_used,evidence_level,verdict,verification,ref_url,note
drug_disease_label,associations/Kdataset.csv,77(DB00783),454(D064726),DB00783 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT03941730,,,NCT03941730,CHEMBL135,D064726,DB00783,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL135/,"Estradiol in Treating Patients With ER Beta Positive, Triple Negative Locally Advanced or ",,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=estradiol,clinical_phase_2,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT03941730,[Evidence欄:ChEMBL-p2|NCT03941730] ChEMBL max_phase 2;CT.gov 10 個試驗
drug_disease_label,associations/Kdataset.csv,78(DB01204),463(D054198),mitoxantrone → Precursor Cell Lymphoblastic Leukemia-Lymphoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,9773407,10.1111/j.1939-1676.1998.tb02130.x,,,D054198,DB01204,https://pubmed.ncbi.nlm.nih.gov/9773407/,Evaluation of single-agent mitoxantrone as chemotherapy for relapsing canine lymphoma,J Vet Intern Med 1998,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/9773407/,[Evidence欄:標準] Genuine canine lymphoma agent but the authors concluded single-agent mitoxantrone has 'limited value' at 1st relapse; it is an alternative to doxorubi | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,78(DB01204),474(D001749),mitoxantrone → Urinary Bladder Neoplasms,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,25619518,10.1111/jvim.12533,,,D001749,DB01204,https://pubmed.ncbi.nlm.nih.gov/25619518/,Randomized phase III trial of piroxicam in combination with mitoxantrone or carboplatin for first-line treatment of urogenital tract transitional cell carcinoma in dogs,J Vet Intern Med 2015,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),RCT,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/25619518/,"[Evidence欄:標準] Randomized phase III first-line trial; mitoxantrone plus piroxicam is an accepted first-line protocol for canine bladder TCC (also PMID 12576466, Clin | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,80(DB01037),488(D003480),DB01037 → Cushing Syndrome,data-v3 (擴充),—(文獻/指引),Vet Clin North Am 1997 (Bruyette et al.),9076907,,,,D003480,DB01037,https://pubmed.ncbi.nlm.nih.gov/9076907/,,Vet Clin North Am 1997 (Bruyette et al.),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/9076907/,"[Evidence欄:PMID:9076907] Selegiline (l-deprenyl, Anipryl) is the only FDA-approved drug for canine pituitary-dependent hyperadrenocorticism; clinical/endocrinologic improvemen | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,801(DB00284),462(D003924),"DB00284 → Diabetes Mellitus, Type 2",data-v3 (擴充),—(文獻/指引),J Feline Med Surg 2003 (Mazzaferro et al),12765629,,,,D003924,DB00284,https://pubmed.ncbi.nlm.nih.gov/12765629/,,J Feline Med Surg 2003 (Mazzaferro et al),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/12765629/,[Evidence欄:PMID:12765629] Clinical study of client-owned diabetic cats: the alpha-glucosidase inhibitor acarbose 12.5 mg/cat PO q12h with a low-carbohydrate diet improved glyce | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,821(DB08828),454(D064726),DB08828 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT01071564,,,NCT01071564,CHEMBL473417,D064726,DB08828,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL473417/,RO4929097 and Vismodegib in Treating Patients With Breast Cancer That is Metastatic or Can,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=vismodegib,clinical_phase_1,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT01071564,[Evidence欄:ChEMBL-p1|NCT01071564] ChEMBL max_phase 1;CT.gov 2 個試驗
drug_disease_label,associations/Kdataset.csv,83(DB01174),479(D020190),"phenobarbital → Myoclonic Epilepsy, Juvenile",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,26899355,10.1111/jvim.13841,,,D020190,DB01174,https://pmc.ncbi.nlm.nih.gov/articles/PMC4913615/,2015 ACVIM Small Animal Consensus Statement on Seizure Management in Dogs,J Vet Intern Med 2016,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26899355/,[Evidence欄:標準犬癲癇] Phenobarbital is Level I/Grade A first-line monotherapy for canine epilepsy generally; it was among the AEDs used in the 21 Rhodesian Ridgeback juveni | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,84(DB01202),479(D020190),"levetiracetam → Myoclonic Epilepsy, Juvenile",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,29194766,10.1111/jvim.14892,,,D020190,DB01202,https://pmc.ncbi.nlm.nih.gov/articles/PMC5787207/,Absence Seizures as a Feature of Juvenile Myoclonic Epilepsy in Rhodesian Ridgeback Dogs,J Vet Intern Med 2018,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/29194766/,"[Evidence欄:標準] Disease-specific match: canine JME (DIRAS1, Rhodesian Ridgeback); levetiracetam gave 97.2% EEG-confirmed myoclonic seizure reduction and abolished abs | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,85(DB01070),480(D007011),DB01070 → Hypoparathyroidism,data-v3 (擴充),—(文獻/指引),Merck Vet Manual (Hypoparathyroidism in Dogs),,,,,D007011,DB01070,https://www.merckvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,,Merck Vet Manual (Hypoparathyroidism in Dogs),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://www.merckvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,[Evidence欄:Merck Vet Manual (Hypoparath] Merck Vet Manual lists dihydrotachysterol as a rapid-onset vitamin D analogue for maintaining serum calcium in dogs/cats with hypoparathyroidism. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,854(DB09031),493(D007896),DB09031 → Leishmaniasis,data-v3 (擴充),—(文獻/指引),LeishVet guidelines 2011 (Solano-Gallego et al); WAVD consensus 2025,21599936,,,,D007896,DB09031,https://parasitesandvectors.biomedcentral.com/articles/10.1186/1756-3305-4-86,,LeishVet guidelines 2011 (Solano-Gallego et al); WAVD consensus 2025,2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,guideline,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/21599936/,[Evidence欄:PMID:21599936] Miltefosine (2 mg/kg PO q24h x28d) combined with allopurinol is a recommended first-line leishmanicidal protocol for canine leishmaniosis in the Leish | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,876(DB00995),482(D012516),auranofin → Osteosarcoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,31441983,10.1111/vco.12533,,,D012516,DB00995,https://onlinelibrary.wiley.com/doi/abs/10.1111/vco.12533,Auranofin improves overall survival when combined with standard of care in a pilot study involving dogs with osteosarcoma,Vet Comp Oncol 2020,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/31441983/,"[Evidence欄:重定位] Single-arm multicentre pilot (40 dogs, historical control n=26) adding auranofin (an antirheumatic gold drug) to amputation+carboplatin; survival bene | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,880(DB00390),481(D006333),digoxin → Heart Failure,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30974015,10.1111/jvim.15488,,,D006333,DB00390,https://academic.oup.com/jvim/article/33/3/1127/8448111,ACVIM consensus guidelines for the diagnosis and treatment of myxomatous mitral valve disease in dogs,J Vet Intern Med 2019,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30974015/,"[Evidence欄:標準] Guideline recommends digoxin in Stage C heart failure ONLY when complicated by persistent atrial fibrillation, to slow ventricular rate — it is not st | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,889(DB00642),454(D064726),DB00642 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT07191405,,,NCT07191405,CHEMBL225072,D064726,DB00642,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL225072/,Clinical Study of Chemotherapy and Immunotherapy Combined With Lactobacillus Johnsonii in ,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=pemetrexed,clinical_phase_1,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT07191405,[Evidence欄:ChEMBL-p1|NCT07191405] ChEMBL max_phase 1;CT.gov 7 個試驗
drug_disease_label,associations/Kdataset.csv,92(DB00153),480(D007011),DB00153 → Hypoparathyroidism,data-v3 (擴充),—(文獻/指引),Merck Vet Manual (Hypoparathyroidism in Dogs),,,,,D007011,DB00153,https://www.merckvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,,Merck Vet Manual (Hypoparathyroidism in Dogs),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://www.merckvetmanual.com/musculoskeletal-system/dystrophies-associated-with-calcium-phosphorus-and-vitamin-d/hypoparathyroidism-in-dogs,[Evidence欄:Merck Vet Manual (Hypoparath] Merck Vet Manual gives ergocalciferol (vitamin D2) loading/maintenance dosing for hypoparathyroidism in dogs and cats. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,96(DB01263),477(D001228),DB01263 → Aspergillosis,data-v3 (擴充),—(文獻/指引),"JVIM 2016 (Corrigan et al., 10 dogs)",,,,,D001228,DB01263,https://onlinelibrary.wiley.com/doi/10.1111/jvim.13795,,"JVIM 2016 (Corrigan et al., 10 dogs)",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,case_series,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://onlinelibrary.wiley.com/doi/10.1111/jvim.13795,"[Evidence欄:JVIM 2016 (Corrigan et al., ] Corrigan et al. 2016 JVIM case series treated 10 dogs with disseminated aspergillosis using posaconazole. | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,97(DB00381),455(D006973),amlodipine → Hypertension,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30353952,10.1111/jvim.15331,,,D006973,DB00381,https://pmc.ncbi.nlm.nih.gov/articles/PMC6271319/,"ACVIM consensus statement: Guidelines for the identification, evaluation, and management of systemic hypertension in dogs and cats",J Vet Intern Med 2018,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30353952/,[Evidence欄:標準貓高血壓] ACVIM consensus explicitly states amlodipine besylate is the first-choice antihypertensive in cats; supporting RCTs also exist. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,99(DB01211),487(D009165),"clarithromycin → Mycobacterium Infections, Nontuberculous",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,23813823,10.1177/1098612X13489221,,,D009165,DB01211,https://pmc.ncbi.nlm.nih.gov/articles/PMC11148952/,Mycobacterioses in Cats: ABCD guidelines on prevention and management,J Feline Med Surg 2013;15(7):591-597,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/23813823/,[Evidence欄:標準分枝桿菌] ABCD (European Advisory Board on Cat Diseases) guideline recommends 'clarithromycin 125 mg/cat q24h ... for 6-9 months' as part of 2-3 drug combinatio | 橋接:EQUIVALENT
disease_bridge,interactions/disease_disease.csv,455(D006973),1(D006973),Hypertension ↔ 人類 Hypertension (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"ACVIM consensus statement 2018 (Acierno et al., J Vet Intern Med 32:1803-1822)",30353952,,,,D006973,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6271319/,,"ACVIM consensus statement 2018 (Acierno et al., J Vet Intern Med 32:1803-1822)",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30353952/,"Sim=1.0 站得住:False | In dogs and cats hypertension is predominantly SECONDARY to an identifiable underlying disease, with idiopathic hyperten"
disease_bridge,interactions/disease_disease.csv,456(D001249),2(D001249),Asthma ↔ 人類 Asthma (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"MSD/Merck Vet Manual, Feline Bronchial Asthma",,,,,D001249,,https://www.merckvetmanual.com/respiratory-system/respiratory-diseases-of-small-animals/feline-bronchial-asthma,,"MSD/Merck Vet Manual, Feline Bronchial Asthma",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://www.merckvetmanual.com/respiratory-system/respiratory-diseases-of-small-animals/feline-bronchial-asthma,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,457(D003876),3(D003876),"Dermatitis, Atopic ↔ 人類 Dermatitis, Atopic (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"ICADA 2023 updated definition (Eisenschenk et al., Vet Dermatol 2024;35(1):3-4, doi:10.1111/vde.13183)",,,,,D003876,,https://onlinelibrary.wiley.com/doi/10.1111/vde.13183,,"ICADA 2023 updated definition (Eisenschenk et al., Vet Dermatol 2024;35(1):3-4, doi:10.1111/vde.13183)",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://onlinelibrary.wiley.com/doi/10.1111/vde.13183,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,458(D001943),4(D001943),Breast Neoplasms ↔ 人類 Breast Neoplasms (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"Razavirad et al., 'Canine Mammary Tumors as a Potential Model for Human Breast Cancer in Comparative Oncology', Vet Med Int 2024",,,,,D001943,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11101259/,,"Razavirad et al., 'Canine Mammary Tumors as a Potential Model for Human Breast Cancer in Comparative Oncology', Vet Med Int 2024",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11101259/,Sim=1.0 站得住:False | Roughly half of canine mammary tumours are benign and mixed (myoepithelial-containing) tumours are the single most commo
disease_bridge,interactions/disease_disease.csv,459(D001932),5(D001932),Brain Neoplasms ↔ 人類 Brain Neoplasms (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"'Canine Primary Intracranial Cancer: A Clinicopathologic and Comparative Review of Glioma, Meningioma, and Choroid Plexus Tumors' (PMC6856054)",,,,,D001932,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6856054/,,"'Canine Primary Intracranial Cancer: A Clinicopathologic and Comparative Review of Glioma, Meningioma, and Choroid Plexus Tumors' (PMC6856054)",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pmc.ncbi.nlm.nih.gov/articles/PMC6856054/,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,460(D010003),8(D010003),Osteoarthritis ↔ 人類 Osteoarthritis (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"'Spontaneous dog osteoarthritis - a One Medicine vision', Nature Reviews Rheumatology 2019 (PMC7097182)",,,,,D010003,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7097182/,,"'Spontaneous dog osteoarthritis - a One Medicine vision', Nature Reviews Rheumatology 2019 (PMC7097182)",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pmc.ncbi.nlm.nih.gov/articles/PMC7097182/,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,461(D001172),12(D001172),"Arthritis, Rheumatoid ↔ 人類 Arthritis, Rheumatoid (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"MSD/Merck Vet Manual, Immune-Mediated Polyarthritis in Dogs and Cats",,,,,D001172,,https://www.merckvetmanual.com/musculoskeletal-system/arthropathies-and-related-disorders-in-small-animals/immune-mediated-polyarthritis-in-dogs-and-cats,,"MSD/Merck Vet Manual, Immune-Mediated Polyarthritis in Dogs and Cats",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://www.merckvetmanual.com/musculoskeletal-system/arthropathies-and-related-disorders-in-small-animals/immune-mediated-polyarthritis-in-dogs-and-cats,Sim=1.0 站得住:False | Canine/feline RA is a RARE erosive subset of immune-mediated polyarthritis - non-erosive IMPA is far more common and is 
disease_bridge,interactions/disease_disease.csv,462(D003924),14(D003924),"Diabetes Mellitus, Type 2 ↔ 人類 Diabetes Mellitus, Type 2 (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"'Comparative Pharmacological and Pharmaceutical Perspectives on Antidiabetic Therapies in Humans, Dogs, and Cats' (PMC12472474); also Henson & O'Brien, ILAR J 2006;47(3):234, 'Feline Models of Type 2 Diabetes Mellitus'",,,,,D003924,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12472474/,,"'Comparative Pharmacological and Pharmaceutical Perspectives on Antidiabetic Therapies in Humans, Dogs, and Cats' (PMC12472474); also Henson & O'Brien, ILAR J 2006;47(3):234, 'Feline Models of Type 2 Diabetes Mellitus'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pmc.ncbi.nlm.nih.gov/articles/PMC12472474/,"Sim=1.0 站得住:False | Type 2 diabetes is genuinely feline-only among pets - cats show insulin resistance, obesity and islet amyloidosis with I"
disease_bridge,interactions/disease_disease.csv,463(D054198),16(D054198),Precursor Cell Lymphoblastic Leukemia-Lymphoma ↔ 人類 Precursor Cell Lymphoblastic Leukemia-Lymphoma (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"Avery AC, 'The Genetic and Molecular Basis for Canine Models of Human Leukemia and Lymphoma', Front Oncol 2020;10:23",32038991,,,,D054198,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6992561/,,"Avery AC, 'The Genetic and Molecular Basis for Canine Models of Human Leukemia and Lymphoma', Front Oncol 2020;10:23",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/32038991/,"Sim=1.0 站得住:False | Canine ALL is almost always T-cell in origin, arises in middle-aged/older dogs (median 7-8 years) and is near-uniformly "
disease_bridge,interactions/disease_disease.csv,464(D015470),17(D015470),"Leukemia, Myeloid, Acute ↔ 人類 Leukemia, Myeloid, Acute (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"Vet Clin Pathol 1991, 'Proposed criteria for classification of acute myeloid leukemia in dogs and cats' (human FAB/NCI criteria adapted)",12673541,,,,D015470,,https://pubmed.ncbi.nlm.nih.gov/12673541/,,"Vet Clin Pathol 1991, 'Proposed criteria for classification of acute myeloid leukemia in dogs and cats' (human FAB/NCI criteria adapted)",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/12673541/,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,465(D009101),27(D009101),Multiple Myeloma ↔ 人類 Multiple Myeloma (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"MSD Vet Manual, 'Gammopathies in Animals'",,,,,D009101,,https://www.msdvetmanual.com/immune-system/immunologic-diseases/gammopathies-in-animals,,"MSD Vet Manual, 'Gammopathies in Animals'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://www.msdvetmanual.com/immune-system/immunologic-diseases/gammopathies-in-animals,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,466(D010437),30(D010437),Peptic Ulcer ↔ 人類 Peptic Ulcer (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"MSD Vet Manual, 'Gastrointestinal Ulcers in Small Animals'",,,,,D010437,,https://www.msdvetmanual.com/digestive-system/diseases-of-the-stomach-in-small-animals/gastrointestinal-ulcers-in-small-animals,,"MSD Vet Manual, 'Gastrointestinal Ulcers in Small Animals'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://www.msdvetmanual.com/digestive-system/diseases-of-the-stomach-in-small-animals/gastrointestinal-ulcers-in-small-animals,"Sim=1.0 站得住:False | Human peptic ulcer is dominated by Helicobacter pylori plus NSAIDs, whereas canine/feline gastroduodenal ulcers are attr"
disease_bridge,interactions/disease_disease.csv,467(D005902),31(D005902),"Glaucoma, Open-Angle ↔ 人類 Glaucoma, Open-Angle (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"MSD Vet Manual, 'Glaucoma in Animals'",,,,,D005902,,https://www.msdvetmanual.com/eye-diseases-and-disorders/ophthalmology/glaucoma-in-animals,,"MSD Vet Manual, 'Glaucoma in Animals'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://www.msdvetmanual.com/eye-diseases-and-disorders/ophthalmology/glaucoma-in-animals,Sim=1.0 站得住:False | Canine POAG is a rare early-onset monogenic recessive disease of a few breeds (Beagle and Norwegian Elkhound via ADAMTS1
disease_bridge,interactions/disease_disease.csv,468(D008178),46(D008178),"Lupus Erythematosus, Cutaneous ↔ 人類 Lupus Erythematosus, Cutaneous (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"BMC Vet Res 2018, 'Cutaneous lupus erythematosus in dogs: a comprehensive review'",29669547,,,,D008178,,https://pubmed.ncbi.nlm.nih.gov/29669547/,,"BMC Vet Res 2018, 'Cutaneous lupus erythematosus in dogs: a comprehensive review'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/29669547/,Sim=1.0 站得住:False | Canine CLE variants only partly map onto the human Gilliam-Sontheimer scheme -- some appear unique to the dog -- and can
disease_bridge,interactions/disease_disease.csv,469(D015179),58(D015179),Colorectal Neoplasms ↔ 人類 Colorectal Neoplasms (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"PLoS One 2012, 'Frequent alteration of the tumor suppressor gene APC in sporadic canine colorectal tumors'",23251390,,,,D015179,,https://pubmed.ncbi.nlm.nih.gov/23251390/,,"PLoS One 2012, 'Frequent alteration of the tumor suppressor gene APC in sporadic canine colorectal tumors'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/23251390/,Sim=1.0 站得住:True | 
disease_bridge,interactions/disease_disease.csv,470(D002292),62(D002292),"Carcinoma, Renal Cell ↔ 人類 Carcinoma, Renal Cell (Sim=1.0)",KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,"Vet Pathol 2015, 'Prognostic significance of histologic features in canine renal cell carcinomas: 70 nephrectomies'",24829287,,,,D002292,,https://pubmed.ncbi.nlm.nih.gov/24829287/,,"Vet Pathol 2015, 'Prognostic significance of histologic features in canine renal cell carcinomas: 70 nephrectomies'",2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/24829287/,Sim=1.0 站得住:False | Subtype distribution is inverted -- clear cell RCC is ~75% of human renal carcinomas but only 9% of canine cases (papill
disease_bridge,interactions/disease_disease.csv,471(D010392),64(D010392),Pemphigus ↔ 人類 Pemphigus (Sim=1.0),KPet(人工建立:同名複製),MeSH (NLM) — 同一個 MeSH descriptor,Vet Immunol Immunopathol (canine DSC1 as major PF autoantigen),22884397,,,,D010392,,https://pubmed.ncbi.nlm.nih.gov/22884397/,,Vet Immunol Immunopathol (canine DSC1 as major PF autoantigen),2026-07-22,人工建立(Sim=1.0 同名複製);事後查證見 pet_bridges_provenance.csv,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/22884397/,"Sim=1.0 站得住:False | The major autoantigen in canine pemphigus foliaceus is desmocollin-1 (DSG1 detected in only ~6% of sera), whereas human "
